prot1	prot2	r	p	padj
ATP5MF	SDHC	0.701694856943577	0.0161002032117891	0.0258651058267805
ATP5MF	NDUFAF1	0.668292004337744	0.000190493741270986	0.000501229774719958
ATP5MF	COA1	-0.296091717093138	0.628587681816976	0.672147316803118
ATP5MF	COA3	0.451729033601911	0.010740634962788	0.0179519654539964
ATP5MF	COA5	0.513725180705359	0.0501318801097837	0.072010198251731
ATP5MF	COA6	-0.028012725360739	0.917978177744639	0.931483875410967
ATP5MF	COA7	0.653797788926282	0.000292032082940996	0.000731607067444917
ATP5MF	MT-CO1	0.886019305366798	3.42978491759901e-11	7.47003872962234e-10
ATP5MF	COX11	0.487794473887486	0.00537513390733196	0.00966335290133297
ATP5MF	COX17	0.342540576356614	0.211373179469727	0.257954614730884
ATP5MF	COX19	0.7715815997113	0.00541106628088041	0.00972027376107641
ATP5MF	MT-CO2	0.89177746174191	1.6804454505153e-11	4.13480415715981e-10
ATP5MF	COX20	0.40377934343957	0.135547411763223	0.174204749754863
ATP5MF	COX4I1	0.652366528685975	6.98271014711925e-05	0.000207070336089165
ATP5MF	COX6C	0.50050554818525	0.00413653127580571	0.00767610695779356
ATP5MF	COX7C	0.778568388739082	2.5061288514297e-07	1.44770285935381e-06
ATP5MF	COX7A2L	0.674664206379325	3.14920773824066e-05	0.000103577988616123
ATP5MF	COX6B1	0.56656226319143	0.000891213687261789	0.0019598090359496
ATP5MF	COX7A1	0.761037903602284	6.68857124190985e-07	3.40563493212233e-06
ATP5MF	CYC1	0.794861945009706	9.26813432550766e-08	6.10543378432864e-07
ATP5MF	ECSIT	0.502926727634225	0.00393078865602921	0.00731817994365847
ATP5MF	FOXRED1	0.472145226715005	0.0148767918470441	0.0241423017781621
ATP5MF	NDUFA2	0.653567600675005	6.70050976770291e-05	0.000199612044912197
ATP5MF	NDUFA3	0.496977522326826	0.0044528542966684	0.0081995925398198
ATP5MF	NDUFA5	0.495229813776938	0.00461709016632171	0.00846776568779066
ATP5MF	NDUFA6	0.80080897401287	6.30420046768692e-08	4.34141006488818e-07
ATP5MF	NDUFA7	0.546484564867008	0.00146914071321784	0.00302603100749665
ATP5MF	NDUFA8	0.33482635256025	0.0655957748137148	0.0913684109400336
ATP5MF	NDUFA9	0.824222547953385	1.20824320690353e-08	1.05161053113286e-07
ATP5MF	NDUFA10	0.782953744434091	1.93349043630618e-07	1.1565372491545e-06
ATP5MF	NDUFA11	0.729086831813031	3.28837404104146e-06	1.37706335186943e-05
ATP5MF	NDUFA12	0.534081922515723	0.00197047152823351	0.00393748305378355
ATP5MF	NDUFA13	0.651431378556808	7.20974320527247e-05	0.00021241910077929
ATP5MF	NDUFB1	0.607758706745261	0.00099028496871336	0.00214247964714031
ATP5MF	NDUFB3	0.869006800139628	2.30145736404117e-10	3.62499443637211e-09
ATP5MF	NDUFB4	0.244905765967152	0.184221188668003	0.228432266634909
ATP5MF	NDUFB5	0.610296051048556	0.000266735750759406	0.000676424032009368
ATP5MF	NDUFB6	0.322637483854065	0.0766881555783576	0.105216732412918
ATP5MF	NDUFB7	-0.185055363918134	0.318936422068587	0.371398974995193
ATP5MF	NDUFB8	0.141975671196185	0.44613500588463	0.499706335331406
ATP5MF	NDUFB9	0.245327984427373	0.183441994049501	0.227776311214765
ATP5MF	NDUFB10	0.654214437076374	6.55279858464406e-05	0.00019585252237229
ATP5MF	NDUFB11	0.463394989811151	0.00865383904565716	0.0147868901410779
ATP5MF	NDUFC2	0.158407764412573	0.394699524238222	0.448831435006842
ATP5MF	NDUFAF3	-0.0731821975552254	0.695618176820412	0.735187820034018
ATP5MF	NDUFAF4	0.82150634285819	1.48129425813293e-08	1.2463681077673e-07
ATP5MF	NDUFAF5	0.83588701054087	1.06190069696946e-07	6.86615337017753e-07
ATP5MF	NDUFAF6	0.854506411774774	9.56728511845275e-10	1.17703464484316e-08
ATP5MF	NDUFAF7	0.619196704324042	0.000204119217757494	0.000533687926037974
ATP5MF	NDUFS1	0.735699047885859	2.40940809846106e-06	1.04848241654354e-05
ATP5MF	NDUFS2	0.80471978668803	4.85852181056211e-08	3.47735711976081e-07
ATP5MF	NDUFS3	0.67264499501674	3.39399269777453e-05	0.000110656902977575
ATP5MF	NDUFS4	0.604190169694831	0.000319012593077773	0.000791791343342433
ATP5MF	NDUFS5	0.717198991151844	5.62773983682823e-06	2.21988489924108e-05
ATP5MF	NDUFS6	0.175196659035674	0.345841046990451	0.399661956308843
ATP5MF	NDUFS7	0.435326416974316	0.0143787239605454	0.0234258953000725
ATP5MF	NDUFS8	0.499923593769376	0.00418733968083058	0.00776392526525273
ATP5MF	NDUFV1	0.793782037193375	9.92660773078489e-08	6.47362727658063e-07
ATP5MF	NDUFV2	0.631877161134812	0.000137445992398223	0.000374195070213344
ATP5MF	NDUFV3	-0.17224189879657	0.455313171278472	0.508111192855995
ATP5MF	MT-ND1	0.730207815878749	3.12144860744387e-06	1.31488472211315e-05
ATP5MF	MT-ND4	0.59434655874583	0.00136587116938118	0.00283642589553975
ATP5MF	MT-ND5	0.635113408564569	0.000123902275382344	0.000342650763997831
ATP5MF	NUBPL	0.300189979199989	0.10083981050481	0.134413709346382
ATP5MF	UQCRC1	0.750216955066791	1.17759716692817e-06	5.66042481927881e-06
ATP5MF	UQCRC2	0.767290573783012	4.7586847325457e-07	2.53351262018106e-06
ATP5MF	UQCRH	0.803556826366333	5.25298406597493e-08	3.71875326101367e-07
ATP5MF	UQCRB	0.684681573413408	2.15366469301837e-05	7.33793539118235e-05
ATP5MF	UQCRQ	0.206097014807876	0.26599279323984	0.316679600344682
ATP5MF	UQCR10	0.696272516506114	1.36167417866928e-05	4.89213959060976e-05
ATP5MF	SCO1	-0.0731053106167753	0.695922824076906	0.735339065737715
ATP5MF	SCO2	-0.121731441007749	0.553586960130443	0.602277209013809
ATP5MF	SDHA	0.31791579931769	0.0813544991259006	0.110544979110776
ATP5MF	SDHB	0.787812587137729	1.44037958561068e-07	8.94489477994518e-07
ATP5MF	SDHAF2	0.540917868918094	0.0373306329195179	0.0552614767641124
ATP5MF	SURF1	0.0315387539860577	0.866248284349083	0.887249190433936
ATP5MF	TIMMDC1	0.572188688847068	0.0083822465764685	0.0143767846330387
ATP5MF	UQCRFS1	0.724389215919478	4.07953715050718e-06	1.66846838356772e-05
ATP5MF	UQCC1	0.868919187536893	2.3225141265795e-10	3.64554631178962e-09
ATP5MF	UQCC2	0.654048605176889	6.59038735898651e-05	0.000196717660708896
ATP5MF	UQCC3	-0.725144252171168	0.165661400721394	0.20871594134619
ATP5PO	BCS1L	0.721007578473599	4.7517593372304e-06	1.90909165958277e-05
ATP5PO	SDHC	0.791567386132534	0.00369707586514341	0.00691416981846048
ATP5PO	NDUFAF1	0.704686593977947	5.84548030906184e-05	0.000176919058290223
ATP5PO	COA1	-0.349722662657283	0.563970282586384	0.612394778621263
ATP5PO	COA3	0.519099822890881	0.00276887275012885	0.0053069089509838
ATP5PO	COA5	0.491049022083633	0.0630625376937054	0.0882720392317795
ATP5PO	COA6	0.0466284122031078	0.863849398631208	0.88583970772004
ATP5PO	COA7	0.583109426867475	0.00176940783946481	0.00356860632930608
ATP5PO	MT-CO1	0.841496525759079	3.0330523965445e-09	3.21629979588029e-08
ATP5PO	COX11	0.514149438432556	0.00308792551389867	0.00586899245898403
ATP5PO	COX17	0.527990248706323	0.0430684680647717	0.0629568614742584
ATP5PO	COX19	0.736522752563674	0.00973551400566502	0.0164255491095353
ATP5PO	MT-CO2	0.923605729185795	1.32798326925009e-13	6.94825269152461e-12
ATP5PO	COX20	0.484755222482885	0.0670445273153655	0.0932152377335198
ATP5PO	COX4I1	0.740105745562697	1.9484044655336e-06	8.71231544902647e-06
ATP5PO	COX6C	0.538779306630932	0.00176541970880089	0.00356372084898521
ATP5PO	COX7C	0.736556532847494	2.31262223535901e-06	1.01124461242596e-05
ATP5PO	COX7A2L	0.724940123873596	3.97858107285527e-06	1.63304788490867e-05
ATP5PO	COX6B1	0.550682932483574	0.00132674166742833	0.0027652601053726
ATP5PO	COX7A1	0.738017862185284	2.15577627844274e-06	9.50881164677457e-06
ATP5PO	CYC1	0.904842486121064	2.83631488839431e-12	8.55026845825887e-11
ATP5PO	ECSIT	0.655351141423805	6.30026775782253e-05	0.000189049563833936
ATP5PO	FOXRED1	0.616411045713035	0.00079861657171042	0.00178610020755832
ATP5PO	NDUFA2	0.681499066320983	2.43384549687318e-05	8.19853900720854e-05
ATP5PO	NDUFA3	0.564337627685374	0.000943436394888477	0.0020567636348335
ATP5PO	NDUFA5	0.596390747109927	0.000398867373461866	0.000970413834312354
ATP5PO	NDUFA6	0.792550019490783	1.07298890500785e-07	6.91819475296846e-07
ATP5PO	NDUFA7	0.621171846511638	0.000192140955339968	0.000504980155142918
ATP5PO	NDUFA8	0.362559890522875	0.0450186084188804	0.0654502413039743
ATP5PO	NDUFA9	0.790840253870888	1.19432691566565e-07	7.61425226906168e-07
ATP5PO	NDUFA10	0.800058958770268	6.62281158218503e-08	4.52658233064658e-07
ATP5PO	NDUFA11	0.674389291945824	3.18157414973719e-05	0.000104541687696529
ATP5PO	NDUFA12	0.610056955269832	0.000268630181040333	0.000679335880053109
ATP5PO	NDUFA13	0.669773018901074	3.77161171928406e-05	0.000120649167576817
ATP5PO	NDUFB1	0.570651918640126	0.00233260873148873	0.00456101157462917
ATP5PO	NDUFB3	0.829812776233696	7.85635734747479e-09	7.25398349811465e-08
ATP5PO	NDUFB4	0.319980380552448	0.0792879820172268	0.108140717160007
ATP5PO	NDUFB5	0.690379170326842	1.72360046614432e-05	6.0167402775222e-05
ATP5PO	NDUFB6	0.46972830940886	0.00767238941024896	0.0132390889292848
ATP5PO	NDUFB7	0.0123585581455659	0.947390367852073	0.956637301344862
ATP5PO	NDUFB8	0.230804541562593	0.211589831509912	0.258149802474704
ATP5PO	NDUFB9	0.336005390545518	0.0645930700579784	0.0901372332630036
ATP5PO	NDUFB10	0.682489361529275	2.34333839645059e-05	7.90724713168501e-05
ATP5PO	NDUFB11	0.486223273338596	0.0055482567163139	0.00994317502860664
ATP5PO	NDUFC2	0.336406948580659	0.0642543158993921	0.0896920104182867
ATP5PO	NDUFAF3	0.128370903362159	0.491312251984546	0.543092125068881
ATP5PO	NDUFAF4	0.788024261130218	1.42177802636166e-07	8.85353430369121e-07
ATP5PO	NDUFAF5	0.733541429201705	2.01034258865934e-05	6.92214785444578e-05
ATP5PO	NDUFAF6	0.809016077767706	3.6248237311139e-08	2.67426217569376e-07
ATP5PO	NDUFAF7	0.673907373724277	3.2390335068511e-05	0.000105996265443467
ATP5PO	NDUFS1	0.748556088575742	1.28119332958608e-06	6.09403556559649e-06
ATP5PO	NDUFS2	0.796070763463574	8.578599546176e-08	5.68410263962055e-07
ATP5PO	NDUFS3	0.6968225560225	1.33167138383723e-05	4.792525788463e-05
ATP5PO	NDUFS4	0.680034795389618	2.57343893291054e-05	8.63249375284361e-05
ATP5PO	NDUFS5	0.730576605616108	3.06823558084073e-06	1.29801192973857e-05
ATP5PO	NDUFS6	0.32138365928111	0.0779066267535071	0.106527775602873
ATP5PO	NDUFS7	0.494433394310477	0.00469363654663819	0.00858739291008723
ATP5PO	NDUFS8	0.521163204052762	0.00264455168200132	0.00509006311055814
ATP5PO	NDUFV1	0.767953341218856	4.5872235966404e-07	2.45370644088215e-06
ATP5PO	NDUFV2	0.633908022484528	0.000128801006111083	0.000354689763955021
ATP5PO	NDUFV3	-0.0987901689361055	0.670080752392886	0.710176387635021
ATP5PO	MT-ND1	0.702964891494934	1.03486885553094e-05	3.82674494750352e-05
ATP5PO	MT-ND4	0.678288542943465	0.000139961031431596	0.000379963839893687
ATP5PO	MT-ND5	0.686861436437964	1.97887505859881e-05	6.81895478178788e-05
ATP5PO	NUBPL	0.317205826549636	0.0820746202088478	0.111423701518245
ATP5PO	UQCRC1	0.832952761451455	6.12703948316544e-09	5.81047577653522e-08
ATP5PO	UQCRC2	0.851101642093637	1.30759281473974e-09	1.53802648390059e-08
ATP5PO	UQCRH	0.721477091879489	4.65279492709498e-06	1.87595416369675e-05
ATP5PO	UQCRB	0.78751724139701	1.46670574031655e-07	9.05894780179231e-07
ATP5PO	UQCRQ	0.342090301493982	0.0596072267868087	0.0840297604006049
ATP5PO	UQCR10	0.716965875019897	5.68582415667061e-06	2.24085468062031e-05
ATP5PO	SCO1	0.143980508115133	0.439672861079017	0.49343956203937
ATP5PO	SCO2	0.0672538639057967	0.744096790548461	0.776508159233515
ATP5PO	SDHA	0.475567350551297	0.00685285851029275	0.0120070099841619
ATP5PO	SDHB	0.78238537058331	2.0002678716461e-07	1.19334460704234e-06
ATP5PO	SDHAF2	0.573989017648213	0.0252514143452571	0.0388588364096046
ATP5PO	SURF1	0.158660540212039	0.393935875943604	0.448074989329157
ATP5PO	TIMMDC1	0.692622686219085	0.000712319937790349	0.00162042996342912
ATP5PO	UQCRFS1	0.858828214900508	6.36132626272536e-10	8.48556335062179e-09
ATP5PO	UQCC1	0.75429328590555	9.54813606781993e-07	4.69871517629366e-06
ATP5PO	UQCC2	0.604890964641928	0.000312584197939395	0.000778382532286721
ATP5PO	UQCC3	-0.779231595123906	0.12031154192779	0.156877152350415
BCS1L	SDHC	0.405443080878806	0.216046757087119	0.263093857212564
BCS1L	NDUFAF1	0.530322551333149	0.00532180216496542	0.00958640421643158
BCS1L	COA1	0.0529675791475566	0.932591131663669	0.944627243287277
BCS1L	COA3	0.331433992095478	0.0685486510272011	0.0950741802181046
BCS1L	COA5	0.207601527695569	0.457826377156571	0.510790605102135
BCS1L	COA6	0.074947917086285	0.782655000181758	0.812647253838358
BCS1L	COA7	0.786922768908302	1.85921482056335e-06	8.38765695064853e-06
BCS1L	MT-CO1	0.667114864962956	4.15427932632287e-05	0.000130686105690544
BCS1L	COX11	0.248720208771154	0.177265540768141	0.221557589669571
BCS1L	COX17	0.292251418296762	0.290516685268027	0.342155744201826
BCS1L	COX19	0.829545053254284	0.00158545689697644	0.00323777469494695
BCS1L	MT-CO2	0.71966263299139	5.04588764757791e-06	2.02013021739443e-05
BCS1L	COX20	0.376622283648804	0.166451191919026	0.20959497250772
BCS1L	COX4I1	0.44085464394446	0.0130522987281621	0.0214259155465539
BCS1L	COX6C	0.330545807656528	0.0693386023029508	0.0959651315545856
BCS1L	COX7C	0.630348166753604	0.000144291888700798	0.000390033656393131
BCS1L	COX7A2L	0.559601578141398	0.00106362632413214	0.00228270958389887
BCS1L	COX6B1	0.352082614613075	0.0520808349784968	0.0745274947570316
BCS1L	COX7A1	0.619378672073708	0.000202988580431973	0.000531036792026633
BCS1L	CYC1	0.534109461008949	0.0019692115879908	0.00393669352153453
BCS1L	ECSIT	0.52508129674578	0.00242172247491155	0.00472916375195083
BCS1L	FOXRED1	0.284295455390825	0.159257086468397	0.201246143179032
BCS1L	NDUFA2	0.552064088490138	0.00128260807799925	0.00268310292787343
BCS1L	NDUFA3	0.472391037188762	0.00728890384132716	0.0126831384884255
BCS1L	NDUFA5	0.354143804446957	0.0506263388357537	0.0726516690984713
BCS1L	NDUFA6	0.603409807214224	0.000326308374683794	0.000807697510364671
BCS1L	NDUFA7	0.441956335580346	0.0128006017929732	0.0210355015745899
BCS1L	NDUFA8	0.437488347754497	0.0138471901254222	0.0226165803555514
BCS1L	NDUFA9	0.610014056816357	0.00026897133825607	0.000679370205310545
BCS1L	NDUFA10	0.649285900900109	7.75575583101381e-05	0.000226599490004973
BCS1L	NDUFA11	0.555345388703707	0.00118286254466733	0.00250553294710362
BCS1L	NDUFA12	0.455269234223945	0.0100668179470951	0.016934277640494
BCS1L	NDUFA13	0.506644863031655	0.00363197222120824	0.00680919997979403
BCS1L	NDUFB1	0.498521513035612	0.00953788522380964	0.0161399455534504
BCS1L	NDUFB3	0.602126292673096	0.000338629883923561	0.000833663186381855
BCS1L	NDUFB4	0.236756676983642	0.199716942590488	0.24510960438714
BCS1L	NDUFB5	0.399260272925837	0.0260750547097838	0.0399695594019714
BCS1L	NDUFB6	0.0910332251451153	0.626232656928897	0.670095471287149
BCS1L	NDUFB7	-0.0856020017986252	0.647047415439262	0.68945689023397
BCS1L	NDUFB8	0.0636007624857028	0.733927006968428	0.768008215108111
BCS1L	NDUFB9	0.156364039223456	0.400904797204454	0.454865064026589
BCS1L	NDUFB10	0.497893245012661	0.00436882053993829	0.00806769618571971
BCS1L	NDUFB11	0.28079742475624	0.125982187158176	0.163270883038785
BCS1L	NDUFC2	-0.0251577868106621	0.893135718546633	0.910334480704047
BCS1L	NDUFAF3	0.0659571553383574	0.724443117278675	0.759131001347267
BCS1L	NDUFAF4	0.572391518037652	0.000766209971930487	0.00172151421136603
BCS1L	NDUFAF5	0.650828310238179	0.000317877030903374	0.000789403297693485
BCS1L	NDUFAF6	0.646988012091873	8.38129551087812e-05	0.000241772225383506
BCS1L	NDUFAF7	0.444188114792683	0.0123031667983226	0.0202692780549998
BCS1L	NDUFS1	0.552304979660505	0.00127504340576606	0.00266850463588373
BCS1L	NDUFS2	0.631224967251837	0.000140329895654784	0.000380453653972946
BCS1L	NDUFS3	0.522587565504296	0.00256157613550376	0.00495339616347201
BCS1L	NDUFS4	0.417239392803673	0.0195292063984127	0.0308028231204347
BCS1L	NDUFS5	0.543349238221713	0.00158400570501946	0.00323771619633973
BCS1L	NDUFS6	0.155142383811213	0.404640397722408	0.458361624244662
BCS1L	NDUFS7	0.405181202510449	0.0237459632321665	0.0367783683677516
BCS1L	NDUFS8	0.364207432945175	0.0439812449320275	0.0641264019636737
BCS1L	NDUFV1	0.619771275601331	0.000200568116003021	0.000525308437310559
BCS1L	NDUFV2	0.513281141960633	0.00314703917645355	0.00597137237649711
BCS1L	NDUFV3	0.22102404601852	0.335638822625521	0.388859231507094
BCS1L	MT-ND1	0.496642610888548	0.00448393265146409	0.00824681269877355
BCS1L	MT-ND4	0.383689175923417	0.0529882098574511	0.0756831914876427
BCS1L	MT-ND5	0.43229704139235	0.0151521004213177	0.0245453242412235
BCS1L	NUBPL	0.255496575651996	0.165369638080135	0.208521493778608
BCS1L	UQCRC1	0.519071790571725	0.00277059592191654	0.00530797669889061
BCS1L	UQCRC2	0.553476066348958	0.00123882050417689	0.00261190872395239
BCS1L	UQCRH	0.670444899467649	3.68004184185462e-05	0.00011830191005736
BCS1L	UQCRB	0.444290051319714	0.0122808392240565	0.0202491157630996
BCS1L	UQCRQ	0.0383883339303039	0.837549334922894	0.86195661505399
BCS1L	UQCR10	0.348719064886045	0.0545252197222988	0.0776835055323644
BCS1L	SCO1	0.105080671969338	0.573718872638673	0.621801978155057
BCS1L	SCO2	-0.0615165248698579	0.765298777110592	0.796442623092687
BCS1L	SDHA	0.24505776661443	0.18394040803758	0.228146249969227
BCS1L	SDHB	0.657718503962958	5.80210496106846e-05	0.000175840091762874
BCS1L	SDHAF2	0.511722266109989	0.0511879065611209	0.0733419422934285
BCS1L	SURF1	0.136069479937321	0.465466697968705	0.517918457382925
BCS1L	TIMMDC1	0.509332581034687	0.0218021189654801	0.034034034818541
BCS1L	UQCRFS1	0.493810282457117	0.00475428153707677	0.00868090234928739
BCS1L	UQCC1	0.60778828540523	0.000287207930251445	0.000720314324244946
BCS1L	UQCC2	0.552965221029387	0.00125450936998404	0.00263887553242484
BCS1L	UQCC3	-0.662112569678679	0.223435712867586	0.270932169678543
SDHC	NDUFAF1	0.853953699853908	0.000820812180621466	0.00182884828496765
SDHC	COA1	-0.36845874081688	0.54170629545272	0.591472069297381
SDHC	COA3	0.334240337027823	0.315080780302906	0.367473151918736
SDHC	COA5	0.796978987839011	0.106403641825291	0.140840179583811
SDHC	COA6	0.236655042217655	0.483536505520988	0.535406999058997
SDHC	COA7	0.132277157611772	0.698235795399319	0.73744068228717
SDHC	MT-CO1	0.665699651448132	0.0253598331115693	0.0389993109202241
SDHC	COX11	0.897235234315668	0.000180117058046559	0.000475575898044047
SDHC	COX17	0.90232219843766	0.036104392024906	0.0536381176558003
SDHC	COX19	0.228050888087236	0.663853812804345	0.704889796101091
SDHC	MT-CO2	0.76935782148196	0.00563256591259062	0.0100783962398241
SDHC	COX20	0.861636629895042	0.0604839626208753	0.0850287207690625
SDHC	COX4I1	0.47710392100085	0.137833164191266	0.17663754600187
SDHC	COX6C	0.404392327704778	0.217353892132262	0.264590958248384
SDHC	COX7C	0.563239743732403	0.0711943058434212	0.0982645482714534
SDHC	COX7A2L	0.63912019983326	0.0342546563218043	0.0511069143155861
SDHC	COX6B1	0.521429575127297	0.0999806660341985	0.133385695131205
SDHC	COX7A1	0.903838102471067	0.000134906580683775	0.000368825678842369
SDHC	CYC1	0.866668829966806	0.000555351927616897	0.00130711580895146
SDHC	ECSIT	0.655821123966672	0.0284474592009432	0.0431930734765488
SDHC	FOXRED1	0.891765747060517	0.000225609275981567	0.000582845303216852
SDHC	NDUFA2	0.555822391630776	0.0758337559733445	0.104225621132447
SDHC	NDUFA3	0.371587534335078	0.260500649279329	0.311151654557729
SDHC	NDUFA5	0.485743532465676	0.129839529400198	0.16781077167226
SDHC	NDUFA6	0.742025371029518	0.00893093839611523	0.0152203787267377
SDHC	NDUFA7	0.500401787400112	0.11696535427572	0.153369613631073
SDHC	NDUFA8	0.0211196408742312	0.950854631442915	0.959071633575925
SDHC	NDUFA9	0.677349994761168	0.0220323804647132	0.0343463684504707
SDHC	NDUFA10	0.750506479492155	0.00778728237403292	0.0134271626388628
SDHC	NDUFA11	0.713512994076763	0.0136793488532475	0.0223745583830336
SDHC	NDUFA12	0.506647727717316	0.111739550098091	0.147090350505064
SDHC	NDUFA13	0.534558104319797	0.0902417908750179	0.121290749555034
SDHC	NDUFB1	0.453428462822547	0.16130486691767	0.203678156507416
SDHC	NDUFB3	0.753717888501209	0.00738354954381689	0.0128086575927799
SDHC	NDUFB4	0.152327018637666	0.654785728853279	0.69672385173916
SDHC	NDUFB5	0.676529237482426	0.0222560162263169	0.0346593861998613
SDHC	NDUFB6	0.201291688003928	0.552840973914511	0.60160939834063
SDHC	NDUFB7	-0.0495805149830804	0.88489662285908	0.90315009579698
SDHC	NDUFB8	-0.199572003590952	0.556309508125278	0.604950043236088
SDHC	NDUFB9	0.103325069447633	0.762410000932137	0.793980856610178
SDHC	NDUFB10	0.605563606618524	0.0483360810902942	0.0696658513827486
SDHC	NDUFB11	0.511515694132069	0.107773122384105	0.142487148734373
SDHC	NDUFC2	0.189216337261174	0.577378061415116	0.625023765888611
SDHC	NDUFAF3	0.339980186743694	0.3063198405785	0.358391929306083
SDHC	NDUFAF4	0.520399708311306	0.100772465781138	0.134363287708184
SDHC	NDUFAF5	0.686229815799724	0.0197139793534335	0.0310834894412294
SDHC	NDUFAF6	0.534694599042903	0.0901439650654612	0.121221662918162
SDHC	NDUFAF7	0.855209752821582	0.000791022444435496	0.00177114322039861
SDHC	NDUFS1	0.728356339667784	0.0110250119422243	0.018383096835533
SDHC	NDUFS2	0.772229566480179	0.00534774948475766	0.00962172160261536
SDHC	NDUFS3	0.752030026006488	0.00759378498995058	0.0131084221745374
SDHC	NDUFS4	0.679353131492091	0.021493290741274	0.0336326777085869
SDHC	NDUFS5	0.593845670996366	0.0540692340505434	0.0770821025361959
SDHC	NDUFS6	0.0742877675357437	0.828151495639202	0.853656161265772
SDHC	NDUFS7	0.655385792732686	0.0285893306047132	0.0433781527999224
SDHC	NDUFS8	0.251854476736767	0.455004993243276	0.507891792359831
SDHC	NDUFV1	0.649429136872911	0.0305809313906829	0.0461706134959829
SDHC	NDUFV2	0.682076495871512	0.0207755156234765	0.0326554375407683
SDHC	NDUFV3	-0.446233541959118	0.168897589160769	0.212440405045543
SDHC	MT-ND1	0.843157115842283	0.00111304925382318	0.00237422689943914
SDHC	MT-ND4	0.876725845251666	0.000396156487396196	0.000964333866645713
SDHC	MT-ND5	0.924741126650804	4.61802373741236e-05	0.000143099006485371
SDHC	NUBPL	0.00912224164539222	0.978763572566145	0.982216001393539
SDHC	UQCRC1	0.859557306825195	0.000694165035350004	0.00158308579204069
SDHC	UQCRC2	0.738034279758226	0.00950945657566856	0.0161028979629976
SDHC	UQCRH	0.665449942877683	0.0254348184797337	0.039101416318726
SDHC	UQCRB	0.691552481073711	0.0184108896520917	0.0292110037282403
SDHC	UQCRQ	0.0157673207169506	0.963301020244404	0.969477392030185
SDHC	UQCR10	0.586816894143625	0.0577221468194217	0.0817012476125645
SDHC	SCO1	-0.256146663177358	0.44709227328785	0.500409153677476
SDHC	SCO2	0.0935578824360866	0.784387481794592	0.813889176459764
SDHC	SDHA	0.345372422676748	0.298211785653927	0.350221890685417
SDHC	SDHB	0.612935123155596	0.04495207692484	0.065395287363973
SDHC	SURF1	0.468070502914593	0.146516585391271	0.186557621454844
SDHC	TIMMDC1	0.955780875364064	0.0110878490821906	0.0184788987919138
SDHC	UQCRFS1	0.845770882140226	0.00103608710833928	0.00223033042087932
SDHC	UQCC1	0.470277814824498	0.144363928757394	0.18412569450929
SDHC	UQCC2	0.134182815278179	0.694068605564839	0.734061406257237
NDUFAF1	COA1	-0.220896977761337	0.721049599808574	0.756097161559233
NDUFAF1	COA3	0.365954690121952	0.0659726748513697	0.0918652847731523
NDUFAF1	COA5	0.837121828411317	0.00251720466490479	0.00488627532394311
NDUFAF1	COA6	0.118535319315608	0.661946655408007	0.703685468336583
NDUFAF1	COA7	0.300593223109533	0.185499523992413	0.229829568103828
NDUFAF1	MT-CO1	0.712494276207859	4.43444360868491e-05	0.000138162815241162
NDUFAF1	COX11	0.713844680235634	4.22372711899906e-05	0.000132322132454809
NDUFAF1	COX17	0.190298649032175	0.496926774705113	0.548765327136748
NDUFAF1	COX19	0.661523363657661	0.0266346555949086	0.0407395672943629
NDUFAF1	MT-CO2	0.73319628722262	2.03778003210882e-05	6.99545603782756e-05
NDUFAF1	COX20	-0.174211555294617	0.534624800433044	0.585143566138787
NDUFAF1	COX4I1	0.428658094547343	0.0288919126715571	0.0437948672930163
NDUFAF1	COX6C	0.377189648714837	0.0574918554072404	0.0814259258910262
NDUFAF1	COX7C	0.610210677244313	0.000932304493667824	0.00203639637964296
NDUFAF1	COX7A2L	0.642701964719363	0.000399098403299113	0.000970457228535022
NDUFAF1	COX6B1	0.531017956747886	0.00525105322419419	0.0094777138289183
NDUFAF1	COX7A1	0.836650232805879	1.00832613009849e-07	6.54764699601758e-07
NDUFAF1	CYC1	0.703907962750247	6.00590501372845e-05	0.000180693189838017
NDUFAF1	ECSIT	0.718086281566341	3.61835327267042e-05	0.000116565775634789
NDUFAF1	FOXRED1	0.574655794304517	0.00213689148098871	0.00421087879716909
NDUFAF1	NDUFA2	0.475309126401041	0.0141291755048923	0.0230440726973378
NDUFAF1	NDUFA3	0.371991527491065	0.0613035086867589	0.0860214462213707
NDUFAF1	NDUFA5	0.446729615872794	0.0221442963363991	0.0345090164064665
NDUFAF1	NDUFA6	0.661473313074423	0.000233556544558017	0.000600988915109154
NDUFAF1	NDUFA7	0.444077481919951	0.0230453705703932	0.0358029101830819
NDUFAF1	NDUFA8	0.260200874403017	0.19922384174677	0.244570368832604
NDUFAF1	NDUFA9	0.653338022057597	0.000295909160573277	0.00074091226563782
NDUFAF1	NDUFA10	0.66054711459486	0.000240018798710458	0.000614837125340464
NDUFAF1	NDUFA11	0.627629622168653	0.000598546645809645	0.00139413999879905
NDUFAF1	NDUFA12	0.431408516611264	0.0277696682791173	0.0422909100055343
NDUFAF1	NDUFA13	0.440766950477893	0.0242116920942601	0.0373725406622828
NDUFAF1	NDUFB1	0.399893341358268	0.0724732332872608	0.0999085881052729
NDUFAF1	NDUFB3	0.784091056011666	2.14415631773268e-06	9.46673090040656e-06
NDUFAF1	NDUFB4	0.260859676994109	0.19804762072468	0.243192006889329
