prot1	prot2	r
COX11	NDUFS7	0.563014565999758
COX11	NDUFS8	0.430294558717832
COX11	NDUFV1	0.522417279273306
COX11	NDUFV2	0.47995089313666
COX11	MT-ND1	0.710411216055076
COX11	MT-ND4	0.603082866492501
COX11	MT-ND5	0.751751955579895
COX11	UQCRC1	0.59755230253963
COX11	UQCRC2	0.517376596116716
COX11	UQCRB	0.553232155279502
COX11	UQCR10	0.653452805678927
COX11	TIMMDC1	0.492910697112484
COX11	UQCRFS1	0.531647339411675
COX11	UQCC1	0.555232096548422
COX11	UQCC2	0.522725779488016
COX17	COX20	0.609413079824124
COX17	COX6B1	0.554574035959642
COX17	CYC1	0.604206163585374
COX17	NDUFV2	0.595235325147952
COX17	UQCRC1	0.595396256908217
COX17	UQCRC2	0.568775995777193
COX17	UQCRB	0.586635458290556
COX17	UQCRQ	0.608921670074335
COX17	SDHA	0.63959146485318
COX17	SDHB	0.56752079587401
COX17	SURF1	0.63303623388895
COX17	UQCRFS1	0.581018984060602
COX19	MT-CO2	0.764534837189849
COX19	COX7C	0.862563153710224
COX19	COX7A2L	0.687937363523438
COX19	COX7A1	0.673168258912064
COX19	NDUFA6	0.832520647191459
COX19	NDUFA9	0.795618709657306
COX19	NDUFA10	0.697259311524666
COX19	NDUFB3	0.657459485947831
COX19	NDUFAF4	0.861496035645863
COX19	NDUFAF5	0.690925610118261
COX19	NDUFAF6	0.785610541825836
COX19	NDUFS1	0.644158242218165
COX19	NDUFS2	0.78756991884461
COX19	NDUFS5	0.695508277300141
COX19	NDUFV1	0.79104873684895
COX19	NDUFV2	0.744203418137483
COX19	MT-ND1	0.727229052786578
COX19	UQCRH	0.697570747763787
COX19	SDHB	0.797626257527703
COX19	UQCC1	0.903460114168132
COX19	UQCC2	0.939538434434795
MT-CO2	COX4I1	0.761994971117435
MT-CO2	COX6C	0.644019382794803
MT-CO2	COX7C	0.790988278579333
MT-CO2	COX7A2L	0.783615245026412
MT-CO2	COX6B1	0.611020601863291
MT-CO2	COX7A1	0.812104556172844
MT-CO2	CYC1	0.868427699087417
MT-CO2	ECSIT	0.625525586750795
MT-CO2	FOXRED1	0.62022960360162
MT-CO2	NDUFA2	0.753334612856894
MT-CO2	NDUFA3	0.595679800832463
MT-CO2	NDUFA5	0.68529147279627
MT-CO2	NDUFA6	0.843319893735421
MT-CO2	NDUFA7	0.668210508186524
MT-CO2	NDUFA8	0.444284602819696
MT-CO2	NDUFA9	0.863246049537475
MT-CO2	NDUFA10	0.861520698189294
MT-CO2	NDUFA11	0.795627912632642
MT-CO2	NDUFA12	0.709889434037522
MT-CO2	NDUFA13	0.75172531986273
MT-CO2	NDUFB1	0.613585289096365
MT-CO2	NDUFB3	0.875779638415296
MT-CO2	NDUFB4	0.420241523329174
MT-CO2	NDUFB5	0.775749898081366
MT-CO2	NDUFB6	0.504802231579985
MT-CO2	NDUFB9	0.472659917143833
MT-CO2	NDUFB10	0.731366964432051
MT-CO2	NDUFB11	0.579832051169313
MT-CO2	NDUFAF4	0.834572512305654
MT-CO2	NDUFAF5	0.707010698516893
MT-CO2	NDUFAF6	0.815323706263356
MT-CO2	NDUFAF7	0.74278788224422
MT-CO2	NDUFS1	0.852169093123361
MT-CO2	NDUFS2	0.87827157085149
MT-CO2	NDUFS3	0.814372073126567
MT-CO2	NDUFS4	0.731452468572502
MT-CO2	NDUFS5	0.816383447739385
MT-CO2	NDUFS6	0.408077377621015
MT-CO2	NDUFS7	0.538894004352571
MT-CO2	NDUFS8	0.623401661238666
MT-CO2	NDUFV1	0.846279297422136
MT-CO2	NDUFV2	0.744013420596961
MT-CO2	MT-ND1	0.812881217826717
MT-CO2	MT-ND4	0.683009634884508
MT-CO2	MT-ND5	0.78425639840904
MT-CO2	UQCRC1	0.865366410648602
MT-CO2	UQCRC2	0.838378058736428
MT-CO2	UQCRH	0.658012280078286
MT-CO2	UQCRB	0.781748459227321
MT-CO2	UQCRQ	0.41660672493446
MT-CO2	UQCR10	0.745547878419998
MT-CO2	SDHA	0.420975109451299
MT-CO2	SDHB	0.748122697786362
MT-CO2	SDHAF2	0.617610830150741
MT-CO2	TIMMDC1	0.562948509451104
MT-CO2	UQCRFS1	0.796483043814591
MT-CO2	UQCC1	0.775234662308763
MT-CO2	UQCC2	0.727067741165183
MT-CO2	UQCC3	0.946759961350012
COX20	NDUFA12	0.561795474338288
COX20	NDUFB4	0.553451467927406
COX20	NDUFB7	0.605025568981516
COX20	NDUFB8	0.599335745372344
COX20	NDUFAF3	0.645732067935057
COX20	UQCRH	0.63955616879126
COX20	UQCRQ	0.587569910829794
COX20	SDHA	0.684745325354966
COX20	SDHB	0.660119209512569
COX20	UQCRFS1	0.656687523335566
COX4I1	COX6C	0.834313562857832
COX4I1	COX7C	0.531360149949497
COX4I1	COX7A2L	0.529772673245606
COX4I1	COX6B1	0.675683114600632
COX4I1	COX7A1	0.460038786745062
COX4I1	CYC1	0.89817313510619
COX4I1	ECSIT	0.489826952394209
COX4I1	NDUFA2	0.886643381455965
COX4I1	NDUFA3	0.771411049028802
COX4I1	NDUFA5	0.843968216606486
COX4I1	NDUFA6	0.799023735017907
COX4I1	NDUFA7	0.858104508338116
COX4I1	NDUFA8	0.665395403899029
COX4I1	NDUFA9	0.847649596192149
COX4I1	NDUFA10	0.826185030896087
COX4I1	NDUFA11	0.748622465704365
COX4I1	NDUFA12	0.835695184324979
COX4I1	NDUFA13	0.869858775600132
COX4I1	NDUFB1	0.745233879380836
COX4I1	NDUFB3	0.770621788661066
COX4I1	NDUFB4	0.691218028190414
COX4I1	NDUFB5	0.871940067263051
COX4I1	NDUFB6	0.798849309383593
COX4I1	NDUFB8	0.687372165117706
COX4I1	NDUFB9	0.698414828560891
COX4I1	NDUFB10	0.858793419710559
COX4I1	NDUFB11	0.695508547801923
COX4I1	NDUFC2	0.634163984987254
COX4I1	NDUFAF4	0.672281669552036
COX4I1	NDUFAF5	0.419123005877342
COX4I1	NDUFAF6	0.707073493348513
COX4I1	NDUFAF7	0.746151311707061
COX4I1	NDUFS1	0.870521284257599
COX4I1	NDUFS2	0.819355510267194
COX4I1	NDUFS3	0.818319011156108
COX4I1	NDUFS4	0.863848756055916
COX4I1	NDUFS5	0.890704452291928
COX4I1	NDUFS6	0.705546570983744
COX4I1	NDUFS7	0.558014525968696
COX4I1	NDUFS8	0.872238670052307
COX4I1	NDUFV1	0.839788479200622
COX4I1	NDUFV2	0.75493646400497
COX4I1	MT-ND1	0.680632951035525
COX4I1	MT-ND4	0.476871783370425
COX4I1	MT-ND5	0.649776998647703
COX4I1	NUBPL	0.570293741844619
COX4I1	UQCRC1	0.88270207346176
COX4I1	UQCRC2	0.925203379595551
COX4I1	UQCRB	0.921830579075581
COX4I1	UQCRQ	0.75812131111037
COX4I1	UQCR10	0.746627132105482
COX4I1	SCO2	0.426853714262333
COX4I1	SDHA	0.749330262162274
COX4I1	SDHB	0.772063043037392
COX4I1	UQCRFS1	0.775653692688991
COX4I1	UQCC1	0.493493034824994
COX4I1	UQCC2	0.603265804217219
COX6C	COX7C	0.392952520643094
COX6C	COX7A2L	0.470568605286524
COX6C	COX6B1	0.531711309729726
COX6C	CYC1	0.672269435149848
COX6C	NDUFA2	0.776199487567471
COX6C	NDUFA3	0.669737422218848
COX6C	NDUFA5	0.748860943325695
COX6C	NDUFA6	0.671891805209905
COX6C	NDUFA7	0.782271618032092
COX6C	NDUFA8	0.67201208331082
COX6C	NDUFA9	0.772630900749352
COX6C	NDUFA10	0.691484218349244
COX6C	NDUFA11	0.719125227063335
COX6C	NDUFA12	0.727422358290905
COX6C	NDUFA13	0.841274140795256
COX6C	NDUFB1	0.757942512595843
COX6C	NDUFB3	0.648921496644193
COX6C	NDUFB4	0.76969977247915
COX6C	NDUFB5	0.73228189541653
COX6C	NDUFB6	0.651129206715411
COX6C	NDUFB8	0.624235762729443
COX6C	NDUFB9	0.624897005435935
COX6C	NDUFB10	0.717330453086644
COX6C	NDUFB11	0.602102409726277
COX6C	NDUFC2	0.511251673064638
COX6C	NDUFAF4	0.544779102545462
COX6C	NDUFAF6	0.566167302785492
COX6C	NDUFAF7	0.755822250918842
COX6C	NDUFS1	0.79995060895051
COX6C	NDUFS2	0.730491413653144
COX6C	NDUFS3	0.777710875642598
COX6C	NDUFS4	0.701341819242962
COX6C	NDUFS5	0.838593975699766
COX6C	NDUFS6	0.523645126784062
COX6C	NDUFS7	0.48014482336893
COX6C	NDUFS8	0.794611949037139
COX6C	NDUFV1	0.782201564506279
COX6C	NDUFV2	0.764115867868663
COX6C	MT-ND1	0.543247266379942
COX6C	MT-ND5	0.552774873799641
COX6C	NUBPL	0.576378070750376
COX6C	UQCRC1	0.788956371315267
COX6C	UQCRC2	0.800968460727448
COX6C	UQCRB	0.740553350145343
COX6C	UQCRQ	0.765869731440386
COX6C	UQCR10	0.587955566262539
COX6C	SCO2	0.468065700239699
COX6C	SDHA	0.573002432864327
COX6C	SDHB	0.687419393412921
COX6C	UQCRFS1	0.610080272223392
COX6C	UQCC2	0.52109381116667
COX7C	COX7A2L	0.6739588245889
COX7C	COX6B1	0.457476925548201
COX7C	COX7A1	0.755214733130583
COX7C	CYC1	0.62436556061206
COX7C	ECSIT	0.423016262426631
COX7C	FOXRED1	0.525441912206296
COX7C	NDUFA2	0.528517259074418
COX7C	NDUFA3	0.411889093901748
COX7C	NDUFA5	0.466996507194486
COX7C	NDUFA6	0.730200158182846
COX7C	NDUFA7	0.404639658774409
COX7C	NDUFA9	0.715061287404615
COX7C	NDUFA10	0.723920672312572
COX7C	NDUFA11	0.662076356690588
COX7C	NDUFA12	0.474194632822834
COX7C	NDUFA13	0.580145639882246
COX7C	NDUFB1	0.513246189003532
COX7C	NDUFB3	0.664623474243912
COX7C	NDUFB5	0.493692097758006
COX7C	NDUFB10	0.532046921415794
COX7C	NDUFB11	0.473577680127451
COX7C	NDUFAF4	0.721139229194476
COX7C	NDUFAF5	0.77393430392222
COX7C	NDUFAF6	0.628068170496887
COX7C	NDUFAF7	0.595188515283366
COX7C	NDUFS1	0.657900040041686
COX7C	NDUFS2	0.754246444919057
COX7C	NDUFS3	0.581916494323712
COX7C	NDUFS4	0.492194438473074
COX7C	NDUFS5	0.654986941642444
COX7C	NDUFS8	0.443615075846598
COX7C	NDUFV1	0.66676429204097
COX7C	NDUFV2	0.602905389463409
COX7C	MT-ND1	0.641384562820294
COX7C	MT-ND4	0.49421717392634
COX7C	MT-ND5	0.620404047199423
COX7C	UQCRC1	0.640184626356694
COX7C	UQCRC2	0.564023405199572
COX7C	UQCRH	0.595060205104486
COX7C	UQCRB	0.478235399015512
COX7C	UQCR10	0.649090048851877
COX7C	SDHB	0.630709115936617
COX7C	SDHAF2	0.599120940089367
COX7C	UQCRFS1	0.527670307161845
COX7C	UQCC1	0.815979896954007
COX7C	UQCC2	0.686225895380796
COX7A2L	COX6B1	0.467156271691189
COX7A2L	COX7A1	0.703616217445218
COX7A2L	CYC1	0.648087181124086
COX7A2L	ECSIT	0.568503871412659
COX7A2L	FOXRED1	0.550541664263709
COX7A2L	NDUFA2	0.472439073279137
COX7A2L	NDUFA5	0.430093069166251
COX7A2L	NDUFA6	0.601333664696245
COX7A2L	NDUFA7	0.391801000071547
COX7A2L	NDUFA9	0.604857212810757
COX7A2L	NDUFA10	0.604482747965539
COX7A2L	NDUFA11	0.536907245780401
COX7A2L	NDUFA12	0.52280641779392
COX7A2L	NDUFA13	0.49676618633812
COX7A2L	NDUFB1	0.43053882945903
COX7A2L	NDUFB3	0.617376547985169
COX7A2L	NDUFB5	0.553341962804269
COX7A2L	NDUFB10	0.425973055695275
COX7A2L	NDUFB11	0.402244194391324
COX7A2L	NDUFAF4	0.582276872576296
COX7A2L	NDUFAF5	0.586713887517809
COX7A2L	NDUFAF6	0.667297182038045
COX7A2L	NDUFAF7	0.645441802569624
COX7A2L	NDUFS1	0.569338129289185
COX7A2L	NDUFS2	0.618515667782415
COX7A2L	NDUFS3	0.564355983914522
COX7A2L	NDUFS4	0.445443781060025
COX7A2L	NDUFS5	0.557132969264388
COX7A2L	NDUFV1	0.6000885267144
COX7A2L	NDUFV2	0.542683187871844
COX7A2L	MT-ND1	0.641883612383627
COX7A2L	MT-ND4	0.596322579847934
COX7A2L	MT-ND5	0.55037934159255
COX7A2L	UQCRC1	0.6324218793119
COX7A2L	UQCRC2	0.645673751550836
COX7A2L	UQCRH	0.532468671892807
COX7A2L	UQCRB	0.563850043262736
COX7A2L	UQCR10	0.478909542069497
COX7A2L	SDHB	0.497999038827292
COX7A2L	SDHAF2	0.799043031974192
COX7A2L	TIMMDC1	0.558552478616977
COX7A2L	UQCRFS1	0.59909134753283
COX7A2L	UQCC1	0.531008089879541
COX7A2L	UQCC2	0.496176283702024
COX6B1	COX7A1	0.576278487415857
COX6B1	CYC1	0.710753674781648
COX6B1	ECSIT	0.48860283843762
COX6B1	NDUFA2	0.799841562894591
COX6B1	NDUFA3	0.701725470261837
COX6B1	NDUFA5	0.761657096651954
COX6B1	NDUFA6	0.748454632299455
COX6B1	NDUFA7	0.731539332062419
COX6B1	NDUFA8	0.623423383750773
COX6B1	NDUFA9	0.791015632929896
COX6B1	NDUFA10	0.761795207071049
COX6B1	NDUFA11	0.704756053031453
COX6B1	NDUFA12	0.775655814617222
COX6B1	NDUFA13	0.718099057023175
COX6B1	NDUFB1	0.504492966108261
COX6B1	NDUFB3	0.666048709396237
COX6B1	NDUFB4	0.579869248307264
COX6B1	NDUFB5	0.816483911101564
COX6B1	NDUFB6	0.650045657777919
COX6B1	NDUFB8	0.672628674248997
COX6B1	NDUFB9	0.662555850162282
COX6B1	NDUFB10	0.732281177110881
COX6B1	NDUFB11	0.86697433830955
COX6B1	NDUFC2	0.560177002171299
COX6B1	NDUFAF4	0.640788862729642
COX6B1	NDUFAF6	0.639555420247802
COX6B1	NDUFAF7	0.605711021750686
COX6B1	NDUFS1	0.786742132106901
COX6B1	NDUFS2	0.762797596089276
COX6B1	NDUFS3	0.79753120572439
COX6B1	NDUFS4	0.79014703553303
COX6B1	NDUFS5	0.761235267568874
COX6B1	NDUFS6	0.637439293717157
COX6B1	NDUFS7	0.496234571175902
COX6B1	NDUFS8	0.783261326580966
COX6B1	NDUFV1	0.803982950526362
COX6B1	NDUFV2	0.752175532862907
COX6B1	MT-ND1	0.782027680345014
COX6B1	MT-ND4	0.523650512834023
COX6B1	MT-ND5	0.560154531398339
COX6B1	NUBPL	0.521197630555795
COX6B1	UQCRC1	0.757314356151518
COX6B1	UQCRC2	0.738683662402418
COX6B1	UQCRH	0.428354741064582
COX6B1	UQCRB	0.800384453233524
COX6B1	UQCRQ	0.572405430569167
COX6B1	SDHA	0.598049683326733
COX6B1	SDHB	0.636311051880886
COX6B1	SURF1	0.415987723428472
COX6B1	TIMMDC1	0.494605074495803
COX6B1	UQCRFS1	0.560898590742801
COX6B1	UQCC1	0.523734570154587
COX6B1	UQCC2	0.541662423978237
COX7A1	CYC1	0.645732273224366
COX7A1	ECSIT	0.55403843528562
COX7A1	FOXRED1	0.694596770906516
COX7A1	NDUFA2	0.497800675306397
COX7A1	NDUFA5	0.463872080869939
COX7A1	NDUFA6	0.68352600364247
COX7A1	NDUFA9	0.667849467124619
COX7A1	NDUFA10	0.681647736915
COX7A1	NDUFA11	0.670018249251163
COX7A1	NDUFA12	0.425065167327315
COX7A1	NDUFA13	0.482125632983097
COX7A1	NDUFB3	0.746220355405818
COX7A1	NDUFB5	0.581906920686243
COX7A1	NDUFB10	0.51188007899514
COX7A1	NDUFB11	0.55124393635455
COX7A1	NDUFAF4	0.689514986959271
COX7A1	NDUFAF5	0.698443832913929
COX7A1	NDUFAF6	0.659784473340189
COX7A1	NDUFAF7	0.593244002452956
COX7A1	NDUFS1	0.629011676380528
COX7A1	NDUFS2	0.70008259346666
COX7A1	NDUFS3	0.627868211120319
COX7A1	NDUFS4	0.542809951301448
COX7A1	NDUFS5	0.584235409126401
COX7A1	NDUFV1	0.632579120799809
COX7A1	NDUFV2	0.603524557795404
COX7A1	MT-ND1	0.841468400503088
COX7A1	MT-ND4	0.657103353163352
COX7A1	MT-ND5	0.782415011588011
COX7A1	UQCRC1	0.668387904548864
COX7A1	UQCRC2	0.565339285809439
COX7A1	UQCRH	0.578446908833693
COX7A1	UQCRB	0.545836496819442
COX7A1	UQCR10	0.493451599880637
COX7A1	SDHB	0.517010122268227
COX7A1	SDHAF2	0.688890206574701
COX7A1	TIMMDC1	0.647689076108945
COX7A1	UQCRFS1	0.588782320696059
COX7A1	UQCC1	0.725875891755158
COX7A1	UQCC2	0.514969668863776
CYC1	ECSIT	0.701892802160115
CYC1	FOXRED1	0.576976674523971
CYC1	NDUFA2	0.835185453912756
CYC1	NDUFA3	0.741544463798758
CYC1	NDUFA5	0.82377484703444
CYC1	NDUFA6	0.839093729191684
CYC1	NDUFA7	0.803383623226529
CYC1	NDUFA8	0.547710595747992
CYC1	NDUFA9	0.85784144446499
CYC1	NDUFA10	0.884224447819168
CYC1	NDUFA11	0.75623374404601
CYC1	NDUFA12	0.806882038762354
CYC1	NDUFA13	0.807326523624741
CYC1	NDUFB1	0.667958141507796
CYC1	NDUFB3	0.824461176842576
CYC1	NDUFB4	0.538407832381813
CYC1	NDUFB5	0.890886779557884
CYC1	NDUFB6	0.76516694225424
CYC1	NDUFB8	0.546656895228521
CYC1	NDUFB9	0.626841284227391
CYC1	NDUFB10	0.837670621185041
CYC1	NDUFB11	0.683828932816077
CYC1	NDUFC2	0.646069186819719
CYC1	NDUFAF4	0.757628674996267
CYC1	NDUFAF5	0.571382679263515
CYC1	NDUFAF6	0.753440767512247
CYC1	NDUFAF7	0.746747472386309
CYC1	NDUFS1	0.862751462635885
CYC1	NDUFS2	0.857947713851519
CYC1	NDUFS3	0.823789050931287
CYC1	NDUFS4	0.870630795448433
CYC1	NDUFS5	0.820984627960291
CYC1	NDUFS6	0.630731834632562
CYC1	NDUFS7	0.619818432204031
CYC1	NDUFS8	0.745134160694499
CYC1	NDUFV1	0.83737638391085
CYC1	NDUFV2	0.726101647231811
CYC1	MT-ND1	0.758620789979317
CYC1	MT-ND4	0.692303861337466
CYC1	MT-ND5	0.777192314739137
CYC1	NUBPL	0.448731546081415
CYC1	UQCRC1	0.941182035919099
CYC1	UQCRC2	0.952972531916283
CYC1	UQCRH	0.515353256089115
CYC1	UQCRB	0.950225197434276
CYC1	UQCRQ	0.639874095844099
CYC1	UQCR10	0.772229634435727
CYC1	SDHA	0.737552484882159
CYC1	SDHB	0.802751067499176
CYC1	TIMMDC1	0.586879467801919
CYC1	UQCRFS1	0.916006441275054
CYC1	UQCC1	0.601542578482993
CYC1	UQCC2	0.5646968367923
ECSIT	FOXRED1	0.562922484822095
ECSIT	NDUFA2	0.531286130573014
ECSIT	NDUFA3	0.576227522110773
ECSIT	NDUFA5	0.59042806393144
ECSIT	NDUFA6	0.548687415707201
ECSIT	NDUFA7	0.552937392987189
ECSIT	NDUFA9	0.546626415327172
ECSIT	NDUFA10	0.628411595476599
ECSIT	NDUFA11	0.49294453242521
ECSIT	NDUFA12	0.587668786526793
ECSIT	NDUFA13	0.510941540744767
ECSIT	NDUFB1	0.457314682529088
ECSIT	NDUFB3	0.531339195585913
ECSIT	NDUFB4	0.405658573850427
ECSIT	NDUFB5	0.656755736683478
ECSIT	NDUFB6	0.543229513816096
ECSIT	NDUFB9	0.447632089703036
ECSIT	NDUFB10	0.570031322186012
ECSIT	NDUFB11	0.477979548764603
ECSIT	NDUFC2	0.506805507436319
ECSIT	NDUFAF4	0.470519926125576
ECSIT	NDUFAF6	0.404929813115084
ECSIT	NDUFAF7	0.562763245799747
ECSIT	NDUFS1	0.574558677165152
ECSIT	NDUFS2	0.58911913957186
ECSIT	NDUFS3	0.642522068900933
ECSIT	NDUFS4	0.595228059682419
ECSIT	NDUFS5	0.457920372958521
ECSIT	NDUFS6	0.504570608430409
ECSIT	NDUFS7	0.539640296745536
ECSIT	NDUFS8	0.411741196896191
ECSIT	NDUFV1	0.557614678112482
ECSIT	NDUFV2	0.506337559676663
ECSIT	MT-ND1	0.532288549142936
ECSIT	MT-ND4	0.623603783104309
ECSIT	MT-ND5	0.631302943057859
ECSIT	UQCRC1	0.673100489913491
ECSIT	UQCRC2	0.662029260548989
ECSIT	UQCRH	0.402273744041571
ECSIT	UQCRB	0.64865989765899
ECSIT	SCO1	0.422495670971403
ECSIT	SDHA	0.577335361607759
ECSIT	SDHB	0.524172956484696
ECSIT	SURF1	0.542272191140394
ECSIT	TIMMDC1	0.794044323929164
ECSIT	UQCRFS1	0.755887117953947
FOXRED1	NDUFB3	0.41840120390145
FOXRED1	NDUFB5	0.424596879496918
FOXRED1	NDUFAF5	0.464609673521592
FOXRED1	NDUFAF7	0.493733106133792
FOXRED1	NDUFV3	0.592941362320904
FOXRED1	MT-ND1	0.53200683352514
FOXRED1	MT-ND4	0.676900096698733
FOXRED1	MT-ND5	0.623608185853756
FOXRED1	UQCRC1	0.497996885706099
FOXRED1	UQCR10	0.525004465707657
FOXRED1	SDHAF2	0.796414041767862
FOXRED1	TIMMDC1	0.691061999046649
FOXRED1	UQCRFS1	0.613018431813401
NDUFA2	NDUFA3	0.909101621779743
NDUFA2	NDUFA5	0.91614655720922
NDUFA2	NDUFA6	0.900093287043779
NDUFA2	NDUFA7	0.954030778198873
NDUFA2	NDUFA8	0.8163944886476
NDUFA2	NDUFA9	0.933801731294795
NDUFA2	NDUFA10	0.913144146520237
NDUFA2	NDUFA11	0.875880838712534
NDUFA2	NDUFA12	0.940481374921004
NDUFA2	NDUFA13	0.945381719788618
NDUFA2	NDUFB1	0.772968139274838
NDUFA2	NDUFB3	0.763802606218065
NDUFA2	NDUFB4	0.784278355563967
NDUFA2	NDUFB5	0.91262744226886
NDUFA2	NDUFB6	0.766267860377778
NDUFA2	NDUFB7	0.405868540089058
NDUFA2	NDUFB8	0.770034075829466
NDUFA2	NDUFB9	0.800664876028862
NDUFA2	NDUFB10	0.925192455197526
NDUFA2	NDUFB11	0.807303317911477
NDUFA2	NDUFC2	0.613064886240196
NDUFA2	NDUFAF4	0.681485929739565
NDUFA2	NDUFAF5	0.49526507560792
NDUFA2	NDUFAF6	0.699786316247143
NDUFA2	NDUFAF7	0.704624472656169
NDUFA2	NDUFS1	0.95934086629121
NDUFA2	NDUFS2	0.927942487959938
NDUFA2	NDUFS3	0.926777812034636
NDUFA2	NDUFS4	0.939408634923084
NDUFA2	NDUFS5	0.90669196056549
NDUFA2	NDUFS6	0.730280135846634
NDUFA2	NDUFS7	0.652376827547959
NDUFA2	NDUFS8	0.955179151380209
NDUFA2	NDUFV1	0.948504171784295
NDUFA2	NDUFV2	0.878485821920928
NDUFA2	MT-ND1	0.745357276759244
NDUFA2	MT-ND4	0.516004505343848
NDUFA2	MT-ND5	0.668881080460942
NDUFA2	NUBPL	0.636679868013926
NDUFA2	UQCRC1	0.894725379501564
NDUFA2	UQCRC2	0.893566969799032
NDUFA2	UQCRH	0.485776466399123
NDUFA2	UQCRB	0.88758557959671
NDUFA2	UQCRQ	0.746555352028045
NDUFA2	UQCR10	0.624884116993558
NDUFA2	SDHA	0.783582282908027
NDUFA2	SDHB	0.843764920748395
NDUFA2	UQCRFS1	0.749327925425806
NDUFA2	UQCC1	0.494392288585904
NDUFA2	UQCC2	0.603313757875939
NDUFA3	NDUFA5	0.885852034796318
NDUFA3	NDUFA6	0.772702411671311
NDUFA3	NDUFA7	0.932015151964708
NDUFA3	NDUFA8	0.840212048513348
NDUFA3	NDUFA9	0.81504614120298
NDUFA3	NDUFA10	0.85244239929806
NDUFA3	NDUFA11	0.763605215669261
NDUFA3	NDUFA12	0.8826344374522
NDUFA3	NDUFA13	0.879558402424872
NDUFA3	NDUFB1	0.677644508342504
NDUFA3	NDUFB3	0.605020116458073
NDUFA3	NDUFB4	0.808680338592696
NDUFA3	NDUFB5	0.818222417222477
NDUFA3	NDUFB6	0.775287983149037
NDUFA3	NDUFB7	0.629035636849938
NDUFA3	NDUFB8	0.823056627476095
NDUFA3	NDUFB9	0.750439105727765
NDUFA3	NDUFB10	0.887440813331905
NDUFA3	NDUFB11	0.783766738972944
NDUFA3	NDUFC2	0.679015923893009
NDUFA3	NDUFAF4	0.490419851282936
NDUFA3	NDUFAF6	0.521656395783795
NDUFA3	NDUFAF7	0.566329703322513
NDUFA3	NDUFS1	0.857897919078379
NDUFA3	NDUFS2	0.822889215442955
NDUFA3	NDUFS3	0.843826919052195
NDUFA3	NDUFS4	0.880904059412602
NDUFA3	NDUFS5	0.789663981496987
NDUFA3	NDUFS6	0.743722571169179
NDUFA3	NDUFS7	0.696920647457227
NDUFA3	NDUFS8	0.883771583470014
NDUFA3	NDUFV1	0.818100194660302
NDUFA3	NDUFV2	0.771830745880999
NDUFA3	MT-ND1	0.578156030088737
NDUFA3	MT-ND5	0.564291541071456
NDUFA3	NUBPL	0.58937436516811
NDUFA3	UQCRC1	0.799697010602728
NDUFA3	UQCRC2	0.802724272524585
NDUFA3	UQCRH	0.42418216981746
NDUFA3	UQCRB	0.806579372048212
NDUFA3	UQCRQ	0.734935046920278
NDUFA3	UQCR10	0.486668806347995
NDUFA3	SCO1	0.471625791487627
NDUFA3	SDHA	0.845141209495231
NDUFA3	SDHB	0.761917909638196
NDUFA3	UQCRFS1	0.713846429542804
NDUFA3	UQCC2	0.44482806623314
NDUFA5	NDUFA6	0.810999193843378
NDUFA5	NDUFA7	0.919999022806638
NDUFA5	NDUFA8	0.748044267835311
NDUFA5	NDUFA9	0.83128541458223
NDUFA5	NDUFA10	0.852771317510024
NDUFA5	NDUFA11	0.809877060992582
NDUFA5	NDUFA12	0.924062959952241
NDUFA5	NDUFA13	0.906992364699151
NDUFA5	NDUFB1	0.685041852201432
NDUFA5	NDUFB3	0.669553647210841
NDUFA5	NDUFB4	0.803503862715466
NDUFA5	NDUFB5	0.933055085297062
NDUFA5	NDUFB6	0.891171676134022
NDUFA5	NDUFB7	0.572943910228338
NDUFA5	NDUFB8	0.836215639498762
NDUFA5	NDUFB9	0.853849078603603
NDUFA5	NDUFB10	0.911644322386362
NDUFA5	NDUFB11	0.855833293682562
NDUFA5	NDUFC2	0.823459391071872
NDUFA5	NDUFAF3	0.420855272634667
NDUFA5	NDUFAF4	0.591508289278458
NDUFA5	NDUFAF6	0.541608776961601
NDUFA5	NDUFAF7	0.726289499884457
NDUFA5	NDUFS1	0.907901870248743
NDUFA5	NDUFS2	0.843235380862653
NDUFA5	NDUFS3	0.898307344437782
NDUFA5	NDUFS4	0.957769285569955
NDUFA5	NDUFS5	0.837618293262445
NDUFA5	NDUFS6	0.863973755931774
NDUFA5	NDUFS7	0.631947896480009
NDUFA5	NDUFS8	0.914005506064021
NDUFA5	NDUFV1	0.830381800468137
NDUFA5	NDUFV2	0.8074457987129
NDUFA5	MT-ND1	0.695459473016128
NDUFA5	MT-ND4	0.540771187385733
NDUFA5	MT-ND5	0.733540330215078
NDUFA5	NUBPL	0.643744307091402
NDUFA5	UQCRC1	0.892633383704671
NDUFA5	UQCRC2	0.849241122762628
NDUFA5	UQCRB	0.888720961185429
NDUFA5	UQCRQ	0.838821463946337
NDUFA5	UQCR10	0.620074535470479
NDUFA5	SCO1	0.464379396747777
NDUFA5	SCO2	0.514729894526123
NDUFA5	SDHA	0.834045142325321
NDUFA5	SDHB	0.705107463610786
NDUFA5	SURF1	0.444062146039959
NDUFA5	UQCRFS1	0.746238422100752
NDUFA5	UQCC2	0.513418354277769
NDUFA6	NDUFA7	0.832054438596478
NDUFA6	NDUFA8	0.649116279383354
NDUFA6	NDUFA9	0.951073108284264
NDUFA6	NDUFA10	0.9246295121639
NDUFA6	NDUFA11	0.914316387394499
